ノリタケリフラクトリー,"株式会社ノリタケリフラクトリーは岐阜県恵那市に本社を置いていた耐火物メーカー。ノリタケカンパニーリミテドの子会社であり、炭化ケイ素（SiC）などの耐火物や環境浄化用セラミックスなどを生産していた。会社の前身は1961年7月1日に創業した明智鉱業株式会社である。明智鉱業は中津川市で採掘した木節粘土からつくるコーディエライトやムライトを原料とし、耐火粘土や耐火物を製造・販売していた。1965年10月には明智町の本社工場にトンネルキルンやプレス機などを導入し、還元炎に強い新たな耐火物の本格的な生産を始めた。なお、ムライトとコーディエライトを用いたことで、耐火物の耐久性と熱伝導率が大きく向上している。当時、日本陶器（現・ノリタケカンパニーリミテド）は明智鉱業製の焼成用鞘をOEMで発注しノリタケブランドで販売していた。1975年にはロクロ成形機を、1977年には鋳込成形機を導入し、従来のプレス成形よりも多くの品種を製造できるようになり生産効率も上昇した。1980年12月には日本陶器と技術提携を結び、現在も主力製品である炭化ケイ素系耐火物の生産を開始した。これに当たって明智鉱業は岐阜県瑞浪市に工場を新設し、日本陶器から生産ラインが移設されている。また、1,600℃の高温まで使用可能な高純度アルミナ製の耐火物もこの時期に商品化している。SiC耐火物の需要拡大にともなって1982年、1987年には瑞浪市の工場に成形機が増設された。本社工場では1984年に自動ロクロ成形機を導入し、1990年から1992年にかけて改築が行なわれるなどして生産設備の改良が進み、窯業用の鞘では国内で75％のシェアを占めるようになった。ノリタケグループでも鞘はほぼ全量を同社から仕入れており、逆に明智鉱業も売上高の約30％をノリタケグループが占めていた事などから、1992年12月28日にノリタケカンパニーリミテドが明智鉱業の株式の51％を取得して子会社とした。この後、1995年9月には純度の高い耐火物を作れる振動成形機が導入され、瓦焼成用の耐火物も生産するようになっている。この時期から従来の陶磁器用耐火物に加えてエレクトロニクス関連などへも事業領域を広げた。2000年4月に明智鉱業はノリタケカンパニーリミテドの100％子会社となり、翌2001年4月1日に現在の株式会社ノリタケリフラクトリーに社名を変更した。2002年には瑞浪市の工場から本社工場へSiC耐火物の製造を統合し、翌年には親会社のセラミックマテリアル部門から環境エンジニアリング部門に移管されるなど、時代に応じて組織を変更している。2008年4月1日には、ノリタケエンジニアリング（現・ノリタケカンパニーリミテド）に吸収合併された。"
ノリタケ機材,ノリタケ機材株式会社（ノリタケきざい）は、かつて存在した日本の企業。ノリタケカンパニーリミテドの子会社であり、電子ペーストなどの製造を行なっている。
ハイデルベルグセメント,ハイデルベルグセメント（HeidelbergCement、FWB: HEI）は、ドイツに本社を置くセメント会社である。セメントメーカーとしては世界第4位(2007)。ホルシム、ラファージュ、セメックスなどと並び、セメントメジャーの一角に挙げられる。2009年現在、ヨーロッパ、アジア、北米、アフリカなどの50カ国以上で事業を行っており、年間セメント生産量は約8000万トンに上る。
ハルナグラス,ハルナグラスは、群馬県北群馬郡榛東村上野原2 に所在するガラスメーカーである。
フォノン明和,株式会社フォノン明和（フォノンめいわ）は愛知県瀬戸市に本社を置くセラミック部品メーカーである。
フジミインコーポレーテッド,株式会社フジミインコーポレーテッド（英語表記：Fujimi Inc.）は、愛知県清須市にある研磨材メーカー。
フランツ・コレクション,"フランツ・コレクション（FRANZ Collection INC.）は台湾の陶磁器メーカー。高級食器中心にテーブルウェア類、家具などのインテリア類を製造・販売しているが、アクセサリなどのギフトアイテム類も扱っている。日本には子会社としてフランツ・コレクション合同会社がある。「フランツ」ブランドは2001年に創設され、2002年ニューヨークギフトフェアで「蝶舞シリーズ」が2002年ベストギフト（Best in Gift）賞に選ばれている。世界中に6,000軒近い販売拠点を持っている。"
ヘキスト陶磁器工房,ヘキスト陶磁器工房 (Hchster Porzellanmanufaktur) は、ドイツの陶磁器メーカー。通称ヘキスト (Hchst) だが、正確にはヘーヒストと発音する。マイセンから脱走した絵付け師レーベン・フィングが1746年に創業した、ドイツ第2の古窯である。長い時期、工房としては中断していたが、当時のままの厳密な絵付け技術を再構築したため、注文制作が原則。下絵すらない白磁に、最高の絵付け師がフリーハンドで描く。全てが手造りであるため、量産不可能であり幻の名窯といわれる。非常に高価なものが多い。
ホルシム,ホルシム（Holcim、LSE: 0HUG）は、スイスに本社を置くセメント会社である。セメントメーカーとしては世界第1位（2007年度、出荷量規模）。フランスのラファージュ、メキシコのセメックスなどと並び、セメントメジャーの筆頭に挙げられる。
マグ・イゾベール,マグ・イゾベールは、主にグラスウール断熱材・吸音材を製造、販売するメーカーである。
ミツル陶石,ミツル陶石株式会社（ミツルとうせき）は、岐阜県多治見市にある建築用・ガーデニング用石材の輸入、および機能性セラミックスの製造メーカー。
ヤマウ,株式会社ヤマウは、福岡県福岡市早良区に本社を置く、コンクリート製品の製造・販売・施工などを行う日本の会社。
ヤマックス,株式会社ヤマックスは、熊本県熊本市に本社を置く上場企業。コンクリート二次製品などを製造、販売するメーカーである。
ヨータイ,"株式会社ヨータイ（英文社名：YOTAI REFRACTORIES CO.,LTD.）は、本店を大阪府貝塚市を置く、耐火物やファインセラミックスの製造などを行う企業である。"
ヨシコン,ヨシコン株式会社は、静岡県静岡市葵区に本社を置く土木、建築、不動産の分野で事業を営む企業。
ラファージュ,ラファージュ（仏: Lafarge SA、Euronext: LG  、NYSE: LFRGY）は、フランスのセメント会社である。セメントメーカーとしては世界第2位（2007年度、出荷量規模）。スイスのホルシム、メキシコのセメックスなどと並び、セメントメジャーの一角に数えられる。2008年にはエジプトのオラスコム・コンストラクション・インダストリーズ（OCI）のセメント部門を買収したが、オラスコムは2007年までに北朝鮮のサンウォン・セメントを子会社化するなど、同国最大の民間投資家となっていた。日本での事業は、麻生との合弁会社である麻生ラファージュセメントによって行われている。
ロブマイヤー,ロブマイヤー (独: J. & L. Lobmeyr GmbH) は、オーストリアのガラス工芸メーカー。高品位のクリスタル・ガラス製の食器やグラス、花瓶、シャンデリア等を製造、販売することで世界的に知られる。1823年の創業以来、創業者一家が継続して経営している。本社はウィーンに所在する。
旭ファイバーグラス,旭ファイバーグラス（あさひファイバーグラス；AFGC）は日本の企業である。硝子繊維協会加盟。
旭硝子,旭硝子（あさひがらす、AGC）は、世界最大手のガラスメーカーである。1907年創立。三菱グループの一員であり、三菱金曜会及び三菱広報委員会の会員企業である。現在の主力製品は、建築用ガラス、フッ素化学製品。
安徽海螺水泥,安徽海螺水泥股有限公司（アンホイハイロースイニーグーフェンヨーシェングース:略称アンフイ・コンチ、SEHK: 914)は、中国のセメントメーカー。年間セメント生産能力は約7000万トンで、アジア最大の生産能力を誇る。
宇部マテリアルズ,宇部マテリアルズ株式会社（うべマテリアルズ）は、山口県宇部市に本社を置く耐火材料の製造販売などを行う企業。宇部興産の連結子会社である。
宇部三菱セメント,宇部三菱セメント株式会社（うべみつびしセメント、英文社名：Ube-Mitsubishi Cement Corporation）は、日本のセメント販売会社。国内セメント販売量は太平洋セメントに次いで2位。セメント輸出量は太平洋セメントと並び国内首位で、上位2社でシェアの約80％を占めている。統合当時、両社のセメント販売量国内シェアはトップ3の秩父小野田、住友大阪セメント、日本セメントに次ぐ、三菱マテリアル4位、宇部興産5位であった。そこで、セメント業界における価格競争力を維持するため、コストの約30%を占める物流部門の合理化のために両社の物流・販売部門及び研究開発部門を統合することとなった。また、生産部門においても包括的事業提携の下、協力関係にある。現在、宇部興産、三菱マテリアルに残るのは生産部門、研究開発部門であり、タンカーやトラック、貯蔵等の物流インフラや販売会社は統合し整理され、海外向け販売も宇部三菱セメントの事業に移管されている。
歌志内興産,歌志内興産株式会社（うたしないこうさん）は、北海道のガラス加工会社。
丸栄陶業,"丸栄陶業株式会社（まるえいとうぎょう、英: MARUEI CERAMIC WORKS CO., LTD. ）は、愛知県碧南市に本社を置く、粘土瓦（三州瓦）を製造する企業である。"
丸元製陶,丸元製陶株式会社（まるもとせいとう）は、滋賀県甲賀市信楽町長野に本部を置く信楽焼陶器浴槽の製造・販売の企業である。信楽で初の陶器浴槽の製造を開始した元祖の本家本元、平成8年から本格的に陶器浴槽の製造・販売を開始2009年信楽初の大型陶器浴槽の展示場「丸元製陶ショールーム」を展開している。主な納品先は建築設計会社・建装事業・ゼネコンデパート・ホテル・旅館・ディスプレイ関連など。2011年よりインターネットによる個人向け陶器浴槽の販売を展開している。
丸惣_(島根県),株式会社丸惣（まるそう）は島根県江津市に拠点を置く石州瓦の製造・販売などを行う会社である。2010年に株式会社丸惣佐々木窯業所（まるそうささきようぎょうしょ）が石央瓦販売と合併して現社名に変更した。石央セラミックスグループに属する。石州瓦工業組合に加盟。生産能力は月産130万枚。
喜南鈴硝子,“喜南鈴硝子”（きなりがらす）は兵庫県篠山市にあるガラスメーカー。2000年（平成12年）設立。ガラス棒を含むバーナーワーク用品の製造・販売及びとんぼ玉を含むガラス工芸品の製造・販売を行っている。
吉野石膏,"吉野石膏株式会社（よしのせっこう、英称：Yoshino Gypsum Co.,Ltd.）は東京都千代田区丸の内に本社を置く住宅建材メーカーの大手企業である。石膏をもとにつくられる耐火建材石膏ボードの日本国内最大手（シェア70-80%）で現在は第2位のチヨダウーテと市場を寡占している。ブランド名「タイガーボード」として、広く知られている。"
広島研磨工業,広島研磨工業株式会社（ひろしまけんまこうぎょう）は名古屋市に本社を置く砥石メーカー。1957年5月22日に設立され、オフセット砥石と切断砥石を主力製品としていた。当時、オフセット砥石の製造を試みていた日本陶器（現・ノリタケカンパニーリミテド）が1959年に資本参加し、同社から委託されてノリタケブランドでレジノイド砥石の生産を始めた。なお、砥石にはレジノイドとビトリファイドの２種類があり、ビトリファイドはノリタケグループの東京砥石が後に製造を開始している。高い技術を持っていた広島研磨工業は業績を拡大し、1970年には愛媛県北宇和郡広見町（現・鬼北町）に広見工場を建設した。この工場の自動化生産ラインの設備には、国内の機械メーカーと共同開発した独自の製品が使われた。1991年にはハンドグラインダー用の小型砥石の自動成型機を開発するなど、生産技術を高めつつ現在に至る。
香蘭社,"株式会社香蘭社（こうらんしゃ、KORANSHA Co., Ltd.）は、佐賀県西松浦郡有田町に本社・工場を置くセラミックスメーカーである。主な製品は高級陶磁器やがいしなど。有田町の他、岐阜県多治見市にも工場がある。当地の有田焼（伊万里焼）の技術を活かして磁器製絶縁がいしを日本で初めて製造した深川栄左ヱ門（8代目）らにより、1879年に設立された。九州で最初に設立された企業法人とされる。代々深川家の人間が社長を務め、2013年に15代目が社長に就任している。なお、深川製磁は、深川栄左ヱ門の次男である深川忠次が1894年（明治27年）に設立した会社である。戦前は国内の磁器がいしの4大メーカーの一つ（他の3社は大阪陶業、松風窯業、日本ガイシ）とされ、第二次世界大戦中の経済統制化では九州・山口および満州・朝鮮の販売を受け持った。このため終戦に伴い販路の多くを失った。"
黒崎播磨,黒崎播磨株式会社（くろさきはりま、英名：KROSAKI HARIMA CORPORATION）は、福岡県北九州市八幡西区に本社を置く、耐火物やファインセラミックスの製造などを行う企業である。主力の耐火物事業は日本国内大手。東京証券取引所1部・福岡証券取引所上場。新日鐵住金グループに属する。
佐竹ガラス,佐竹ガラス（さたけ―）は大阪府和泉市にあるガラスメーカー。1927年（昭和2年）設立。ガラスロッドメーカーとして知られている。社屋は国の登録有形文化財に登録されている。ガラスの製造・販売のほか、バーナーワーク用品の販売も行っている。
三共理化学,"三共理化学株式会社（さんきょうりかがく、英: Sankyo Rikagaku Co.,Ltd.）は、埼玉県桶川市に本社を置く、研磨布紙・砥石の製造・販売を行う企業。"
三郷陶器,"三郷陶器株式会社（さんごうとうき、Sango Toki co.,ltd ）は、愛知県尾張旭市に本社を置く陶磁器メーカーである。また直営店を本社に併設している。創業は1932年（昭和7年）10月。従来はセイコー株式会社の子会社であったが、2006年3月14日に主要仕入先である昭和製陶株式会社に株式が譲渡された。"
三谷セキサン,三谷セキサン株式会社（みたにセキサン）は、福井県福井市に本社を置くコンクリート二次製品および砂利製品などを製造、販売する企業である。（三谷商事グループ）。
山陽白色セメント,山陽白色セメント株式会社（さんようはくしょくセメント）は、太平洋セメント傘下のセメントメーカー。日本で唯一ホワイトセメントを製造する企業。製品は全て親会社の太平洋セメントに卸しており、販売は太平洋セメントが行っている。
住友大阪セメント,住友大阪セメント株式会社（すみともおおさかセメント）は、日本のセメントメーカーである。前身の住友セメントが住友グループ、大阪セメントが三和グループに属していたが、現在は住友色の強いセメントメーカーである。セメント販売は太平洋セメント、宇部三菱セメントに次いで国内3位。住友グループ広報委員会にも参加する企業でもある。
小堀製作所,小堀製作所（こぼりせいさくしょ）とは、　株式会社小堀製作所（本社：福岡県粕屋町）。空調、給排水設備のタンク（金属、FRP製）等を製造する。　株式会社小堀製作所（本社：東京都大田区）。光学機器（テフノンブランド）等を製造する。以下、2について記す。小堀製作所（こぼりせいさくしょ）とは、カメラレンズなどを製作する光学機器メーカーである。1924年創業当時は時計部品の加工業であったが、第二次世界大戦後にキヤノンの協力工場となり、光学機器製造に転身する。キヤノンブランドのレンズをOEM生産する傍ら、1980年代には自社設計の製品TEFNON（テフノン）ブランドを展開（輸出用ブランドはKOBONON）。一眼レフの交換レンズ市場で知名度を高めた。当時のTEFNONのレンズは高倍率ズームレンズの製品群が充実しており、大柄の割には比較的軽量で安く、写真誌でも描写力は値段以上という評価を得ている。1990年代以降、AFレンズが主流になると販売量が減少、再びOEM生産に注力しコニカミノルタ、ペンタックスなどとも取引を行っている。なお、2006年現在でも、一眼レフカメラの交換レンズは通信販売などで行われている。
昭和製陶,"昭和製陶株式会社（しょうわせいとう、Showa seito co.,ltd. ）は1927年（昭和2年）に創業した岐阜県土岐市の食器メーカー。ストーンウェアが主な製品である。土岐市の陶商加藤宮蔵は、地元の駄知町に豊富にある鉄分を含んだ有色粘土に着目し、これを用いたタイルなど炻器の製造を思い立った。この際に土岐郡立陶器工業学校（現・岐阜県立多治見工業高等学校）の校長を以前に務めた熊沢次郎吉に相談し、同校の卒業生である千村扶重を助手として製品化を目指して研究を重ねた。1927年（昭和2年）に商品化のめどが付き、共同出資により昭和製陶会社として創業した。これに伴い、加藤が全体の責任者、千村は技術責任者となった。当初は植木鉢、火鉢などを製造していたが、後に柳川鍋がヒットした。近年では1993年に日本の陶磁器メーカーとして初めて中国で合弁工場を設立した。その後もショールームや物流拠点を設けるなど、中国での事業を活発化させている。ミスタードーナツで2013年7月29日より発売の新商品とセットで販売された昭和製陶製「ポン・デ・ライオン　カレー皿」（ポン・デ・ライオンとフレンチウーラーの2種）においてバリ（突起物）があり、購入者がケガをする事案が発生した。"
松浪硝子工業,松浪硝子工業株式会社（まつなみがらすこうぎょう）とは、大阪府岸和田市に本社を持つ、顕微鏡用スライドグラス、タッチパネル用カバーグラスや臨床検査関連製品を製造・販売する会社である。弘化元年（1844年）の創業以来、一貫してガラス製品の開発製造を行っている。とくに極薄ガラス製品の分野では、日本におけるリーディング・カンパニーとされ、大阪ものづくり優良企業賞2009 最優秀企業賞を受賞している。
新東,"新東株式会社（しんとう、英: Shinto Co., Ltd. ）は、愛知県高浜市に本社を置く和風・洋風瓦を製造する企業である。"
森崎窯業,株式会社森﨑窯業（もりさきようぎょう）は島根県大田市に拠点を置く石州瓦の製造・販売などを行う会社である。石央セラミックスグループに属する。石州瓦工業組合に加盟。生産能力は月産220万枚。
深川製磁,深川製磁（ふかがわせいじ）は、佐賀県有田町にある日本の陶磁器メーカー。
