AMGエンタテインメント,AMGエンタテインメント株式会社は、主にアニメや音楽の制作・供給を行っている企業。AMGグループの中核企業のひとつである。代表者の吉田尚剛が創映新社出身であることから、同社の代表作だったアダルトアニメ『くりいむレモン』などの版権も所有している。
ANAエアサービス東京,株式会社ANAエアサービス東京（エー・エヌ・エー エアサービスとうきょう）は、主に旅客ハンドリング業務を行う全日本空輸のグループ企業。本社は成田空港内にあり、業務は成田空港と羽田空港で行っている。会社設立時は空港宅配サービス（国際線スカイポーターサービス）、旅客送迎業務を主に行ってきたが、空港宅配業務は2012年8月に終了。（羽田空港国際線ターミナルにおいては継続）現在は、成田空港におけるANA国際線および国内線の旅客ハンドリング業務、ならびに外国航空会社の旅客ハンドリング業務を中心に行っている。2006年に現在の成田空港第１ターミナルビル南ウィングに移転し、スターアライアンス加盟の航空会社の旅客ハンドリングを一手に担い事業規模を拡大している。※一部航空会社を除く（ユナイテッド航空とアシアナ航空は自社ハンドリングである。
ANAクラウンプラザホテル宇部,ANAクラウンプラザホテル宇部（エーエヌエークラウンプラザホテルうべ、ANA CROWNE PLAZA UBE）は、山口県宇部市にあるホテル。IHG ANA ホテルズのフランチャイズホテルで、宇部興産子会社である株式会社ユービーイーホテルズが運営する。2011年（平成23年）12月1日に宇部全日空ホテルからリブランドした。
ANAクラウンプラザホテル熊本ニュースカイ,ANAクラウンプラザホテル熊本ニュースカイ（エーエヌエークラウンプラザホテルくまもとニュースカイ、ANA CROWNE PLAZA KUMAMOTO NEW SKY）は、熊本県熊本市中央区にある、IHG ANA ホテルズのフランチャイズホテル。建物は25階建て、高さ81.4mのシティホテルである。運営は、株式会社ニュースカイホテルが行っている。2014年4月16日より「熊本全日空ホテルニュースカイ」から名称を変更。
ANAスカイビルサービス,ANAスカイビルサービス株式会社は、東京都大田区に本社を置くANAグループのビルメンテナンス会社。
ANAビジネスクリエイト,ANAビジネスクリエイト株式会社 (ANA Business Create Co Ltd.) は労働者派遣およびアウトソーシングを主要事業とする、日本の企業である。資本金は100%、ANAグループによる出資である。
ANY_SOUND,株式会社エニーサウンドは、アーティストマネージメントや音楽イベントの仕事を中心に手がけている企業である。
AppBank,AppBank株式会社（アップバンク）とは、iPhoneや、iPadなどの総合サイト「AppBank.net」を運営する会社である。ニュースのまとめやアプリレビュー、周辺アクセサリー紹介を複数のライターが発信している。また、iPhoneアプリやAndroidアプリなどの作成や、AppBankStoreという実店舗の営業も行っている。代表取締役社長は設立者の宮下泰明。
ART_POP_ENTERTAINMENT,有限会社ART POP ENTERTAINMENT(アートポップ エンタテインメント)は日本の音楽プロダクション及び、インディーズのレコード会社である。
ARTIMAGE,株式会社アーティマージュ（ARTIMAGE）は、日本の音楽アーティストのプロデュース、マネージメント事務所。社名は、「Art」と「Image」を組み合わせた造語。所属するHOUSEユニットであるGTSのDJ GEE（浅川真次）が社長を務める。なお、会長として上田浩良がいるのは、音楽的な面については浅川が行い、経営的な面は上田が行うという理由から。
ASH&Dコーポレーション,株式会社アッシュ・アンド・ディ・コーポレーション（ASH&Dコーポレーション）は、日本の芸能プロダクション。本社所在地は、東京都渋谷区宇田川町。1991年9月設立。
ATAC_(企業),ATAC（Airborne Tactical Advantage Company）はアメリカ合衆国のバージニア州ニューポートニューズに本社を置く企業。主に戦闘機による仮想敵業務の代行を行う民間軍事会社である。
ATプロダクション,株式会社ATプロダクション（アット プロダクション）とは日本の芸能事務所である。総合芸能学院テアトルアカデミーを中心にした、テアトルアカデミーグループの直系プロダクションであり、当プロダクションに所属しているタレントは全員が総合芸能学院テアトルアカデミーの卒業者である。
AXES_Payment,"株式会社AXES Payment（AXES Payment Co., Ltd.）は、東京都渋谷区に本社を置く、インターネット上の有料サイトなどのクレジットカード決済を代行する企業である。2012年12月3日に株式会社ゼロから商号変更した。2005年にライブドア（現LDH）の傘下（正確にはライブドアフィナンシャルホールディングス（現かざかフィナンシャルグループ）の子会社）となることで一度は合意したが、直後のライブドア事件により破談となった。"
B-Box,有限会社B-Box（ビーボックス）は、日本の芸能事務所。主に声優のマネージメントを行っている。2005年6月にB-Boxを設立、同年10年目だった養成所「井上和彦の声優教室」を「B-Box Actors School」に改名。講師として井上和彦等が指導している。
BBDO_J_WEST,BBDO J WEST（ビービーディーオー・ジェイ・ウエスト）は、福岡県福岡市中央区天神に本社を置く外資系広告代理店。日本最大規模の外資系広告代理店である、I&S BBDO（アイアンドエス・ビービーディオー）のグループ会社であり、日本初の外資系リージョナルエージェンシーとして2002年に設立された。
BBMスポーツ・コミッション,BBMスポーツ・コミッション（商号：株式会社ビー・ビー・エム・スポーツ・コミッション、略称：BBMSC）は、スポーツに関連するイベントの企画運営、広告企画制作、スポーツ選手のマネジメントなどを手掛ける日本の企業である。1980年にベースボール・マガジン社（BBM）の事業部門を分離し設立。現社名は2003年より使用。本社はBBMと同じく東京都千代田区三崎町三丁目に所在する。
BCA_(制作会社),株式会社 BCA（バンブークリエイティブ・エージェンシー）は、主にテレビ番組の制作及び、タレントのマネジメント、劇団公演のプロデュースを行っている日本の制作プロダクションである。
BCN_(企業),株式会社 BCN（BCN Inc.）は、IT業界紙『週刊BCN』の発行と、パーソナルコンピュータ・デジタル家電のマーケティング調査、その関連情報を扱うフリーペーパーの発行を行っている企業。
BESIDE,株式会社BESIDE（英文社名；BESIDE INC.）は、東京都渋谷区に本社を置く日本の芸能プロダクション、モデルエージェンシー。福岡支社は、福岡県福岡市中央区渡辺通5-24-30 東カン福岡第一ビル506に所在。
BLUE_ROSE,有限会社BLUE ROSE（英文社名；BLUE ROSE inc.）は、神奈川県川崎市高津区に本社を置く日本の芸能プロダクション。
BLUE_SPLASH,BLUE SPLASH（ブルースプラッシュ）は大阪市西区に本社、東京都渋谷区に支社を置く芸能事務所。音楽に最も力を入れている。数多くの有名アーティストの楽曲提供やツアーサポート、プロモーションビデオの制作をはじめ、数多くの企業のプロモーションやイベントの企画・制作も事業展開している。1985年4月1日設立。代表取締役は福田和美。
Bomis,"Bomis, Inc.（ボミス・インク）は、1996年設立のインターネット企業である。主要事業は検索エンジンポータルBomis.comでの広告販売である。フリー百科事典プロジェクトNupediaおよびウィキペディアに資金援助をおこなった。2006年以来、ティム・シェルがCEO（最高経営責任者）を務めている。"
BOXFIGHT,BOXFIGHT（ボックスファイト）は、ボクシング系格闘技イベント。
Breath_(芸能事務所),有限会社ブレス（英文社名;Breath Inc.）は、東京都渋谷区に所在する芸能事務所、および映画企画・制作会社である。麻生久美子などが所属。
Bunkamura,Bunkamura（ぶんかむら、文化村）は、東京・渋谷にある大型複合文化施設である。運営者は隣接地に東急百貨店本店を持つ東急グループで、1989年（平成元年）に開業した。
C-MART,C-MART（Cマート）とは、青森ロジテック株式会社が展開するコンビニエンスストア形態の小売店支援システムおよびそのチェーン店舗である。
C-Sky,C-Sky株式会社（しーすかい）は、商業施設・オフィスのデザイン・設計・内装を行う企業である。商業空間以外にも、住宅やマンションのリノベーションも行う。
CACオルビス,株式会社CACオルビスは、大阪市西区に本社を構えているシステムコンサルティング企業である。
CasTY,casTY（キャスティ）は、株式会社キャスティ（吉本興業と東京電力との合弁会社）が運営していた、無料動画ポータルサイト。
CATAMARAN,株式会社CATAMARAN（英文社名；CATAMARAN inc.）は、東京都渋谷区に本社を置く日本のスタンドアップパドルメーカー。かつては芸能プロダクションの経営を行っていた。
CCC_(企業),"株式会社CCC（英文表記：CCC Co., Ltd.）は、かつて存在した企業。カルチュア・コンビニエンス・クラブ株式会社の事業子会社としてTSUTAYAなどを運営した。"
CDS_(企業),"CDS株式会社（シーディーエス、英: CDS Co., Ltd.）は、愛知県岡崎市に本社を置く、製品開発・生産技術分野における3D-CADを用いた設計業務支援及び製品マニュアルなどの文書作成を行う会社である。"
ChannelJ,ChannelJは、株式会社ChannelJが運営する動画配信サイトである。
CHINTAI,株式会社CHINTAI（チンタイ、英: CHINTAI Corporation）は、東京都を拠点に、賃貸物件空室情報提供サービス行っている企業である。2005年（平成17年）に、旧社名「賃貸住宅ニュース社」から改称した。
Classi,Classi株式会社（クラッシー）はベネッセとソフトバンクの合弁子会社であり、情報通信技術を活用した教育事業を手掛ける企業である。ソフトバンクグループの持つクラウド技術やタブレット活用、ネットワーク環境構築のノウハウと、ベネッセグループの持つ教育に関する知見や学校現場との信頼関係を生かし、学校教育におけるICT活用の推進を目的として設立された。
Claudia_(芸能事務所),株式会社Claudia（クラウディア、英文社名；Claudia Entertainment inc.）は、東京都渋谷区に本社を置く日本の芸能プロダクション。グループ会社は、株式会社ジールアソシエイツ。
CREATE_JAPAN_AGENCY,CREATE JAPAN AGENCY（クリエイトジャパンエージェンシー）は、東京都渋谷区神宮前に本拠を構えるモデル事務所及び芸能事務所である。浅井亜輝郎（代表取締役社長）は、一般社団法人日本モデルエージェンシー協会の副理事長。CM・雑誌・ファッションモデル、テレビタレント、俳優・女優、子役、アーティストなどの育成も行っている。
CREATIVE_OFFICE_CUE,"CREATIVE OFFICE CUE（株式会社クリエイティブオフィスキュー、英: CREATIVE OFFICE CUE Co., Ltd.）は、北海道札幌市に本拠を置く芸能事務所。北海道内で活動するローカルタレントが所属し、全国進出を果たした人物も所属する。"
CSアカウンティング,CSアカウンティング株式会社は東京都新宿区に本社を置く会計・人事業務に特化したアウトソーシング事業者
CUBEエンターテインメント,CUBEエンターテインメント（CUBE Entertainment、 ）は、ソウル特別市江南区に本社を置く韓国の芸能プロダクション。
CyberZ,"株式会社CyberZ（英称：CyberZ, Inc.）は、スマートフォンのインターネット広告代理店事業を主とする企業である。本社は東京都渋谷区に所在。サイバーエージェントの100％出資子会社。代表取締役は山内隆裕。"
Cプロデュース,株式会社Cプロデュース（英: C-produce Corporation）は、東京都中央区を拠点にしている、コールセンター専門コンサルティング会社である。
DDTプロレスリング,DDTプロレスリング（ディー・ディー・ティー・プロレスリング）は、東京都を中心に活動するプロレス団体。
DIOジャパン,株式会社DIOジャパン（ディオジャパン）は、コールセンターの受託運営・設置・人材育成を行う中堅のテレマーケティング会社。
DIRECTIONS,"株式会社ディレクションズ（英称：DIRECTIONS, Inc.）は、東京都渋谷区に本社を置く映像制作プロダクション。テレビ番組、アニメ作品などの映像制作の他、映像クリエイター・アーティストのマネジメント、オリジナル映像映写装置の技術開発などを行っている。"
DL-MARKET,DLmarket（DLマーケット）は、インターネット上のデジタルコンテンツ販売マーケットプレイス。シーズネット株式会社（旧 DL-MARKET株式会社）が運営するウェブサイトであり、電子書籍や音楽、ソフトウェアなど様々なコンテンツをインターネット上で販売し、購入者はダウンロードすることで商品を受け取ることができる。
DMM.com,株式会社DMM.com（ディーエムエム・ドット・コム、英語: DMM.com LTD）は、主にネット通販やビデオ・オン・デマンドに関する事業を行っている日本の企業である。同名のECサイト「DMM.com」を運営している。子会社にはFX取引高大手のDMM.com証券がある。
DNAチップ研究所,株式会社DNAチップ研究所(でいえぬえいちっぷけんきゅうじょ英称：DNA Chip Research Inc.)は神奈川県横浜市にある遺伝子の検査・分析・検出のサービスを行う企業である。
DORAMA,DORAMA（どらま）は、関東地方に店舗を置く日本の企業。事業内容は主にレンタル、アミューズメント。
DRAGON_GATE,DRAGON GATE（ドラゴン・ゲート）は、兵庫県神戸市を中心に活動するプロレス団体である。興行や興行告知ポスターなどではDRAGON GATE PRO-WRESTLING（ドラゴン・ゲート・プロレスリング）の名称も使用している。「ドラゲー」と略されることもある。元はメキシコに本拠を置く日本人ルチャドール育成学校「闘龍門」の日本における興行部門の闘龍門JAPANであった。2004年7月5日、闘龍門JAPANが改組に改称し、闘龍門から独立する形でDRAGON GATEは設立された。
E-まちタウン,"e-まちタウン株式会社（イーまちタウン、英称: e-machitown Co., Ltd.）は、インターネットメディア広告企業。旧社名は、株式会社クレイフィッシュ。"
E・Jホールディングス,E・Jホールディングス株式会社（イージェイホールディングス）は、岡山県岡山市北区に本社を置く総合建設コンサルタントを傘下に持つ持株会社。
EARLY_WING,株式会社EARLY WING（アーリーウイング）は、2009年11月に設立された日本の芸能事務所。主に声優のマネージメントを行っている。2012年8月8日、新事務所「株式会社Ability Soul Pro」を設立。
EBA_(芸能プロダクション),株式会社EBA（いーびーえー）は、日本の芸能プロダクション。
EJビジネス・パートナーズ,株式会社EJビジネス・パートナーズ（イージェイビジネスパートナーズ）は、かつて存在した建設コンサルタント会社。東京都中野区に本社を置いていた。旧社名・日本技術開発株式会社（にほんぎじゅつかいはつ）。
Ena_(予備校),"ena（エナ）は、株式会社学究社（がっきゅうしゃ、Gakkyusha Co., Ltd.）が運営する中学・高校・大学受験の予備校である。校舎は東京都城西・多摩地区を中心に展開する。"
Englishtown,"イングリッシュタウン (EF Englishtown) はApple社とのコラボレーションから始まりEF Education Firstを母体にもつオンライン英会話スクール。120カ国に1,500万人　の会員を有し1,200社以上のグローバル企業に語学研修プログラムとして利用されている。"
EPSアソシエイト,"株式会社EPSアソシエイト（英: EPS Associates Co., Ltd.）は、医薬品の開発支援を行う企業である。本社は東京都新宿区。"
EPファーマライン,"株式会社EPファーマライン（英：EP-PharmaLine Co.,Ltd.）は、東京都豊島区に本社を置き、MR及び医療機器担当者の業務委託・派遣、医薬・医療業界に特化したコールセンター、関連BPOサービス等の事業を行う企業である。EPSホールディングスの連結子会社。"
ERIホールディングス,ERIホールディングス株式会社は検査機関として唯一株式市場に上場している企業である。東京証券取引所第一部に上場。設立は1999年。持株会社制をとっており、子会社の日本ERI株式会社（にっぽんイーアールアイ）が建築確認・検査機関として営業する企業である。
Eventbrite,EventBriteは、主催者のイベント計画立案や価格設定を促し、フェイスブックやツイッターなど他のソーシャル・ネットワーク・サービスと連携させイベントの宣伝を行うオンラインチケットサービスである。サイト閲覧者はサイト内でもこれらイベントのチケットの購入が可能である。2006年に設立され、カリフォルニア州サンフランシスコに本社がある。主催者のチケット代金の2.5％及びチケット一枚に対し99セントの販売手数料を請求し収入源としているが、無料のイベントの場合は利用料を請求していない。SalesforceやMailChimp、Wordpress、Boomsetなどの団体とAPI利用について提携しており、自社開発のAPIkeyを他のサードパーティーが営利目的で利用することも認めている。
Eプロダクション,Eプロダクション（イープロダクション）は、かつて千葉県浦安市舞浜にあったオリエンタルランドグループの芸能事務所。
F.M.F,株式会社F.M.F（エフ・エム・エフ）は、日本の音楽マネジメント企業である。
FC_KAGOSHIMA,FC KAGOSHIMA（エフシー カゴシマ）は、かつて存在した社会人サッカーのクラブチーム。鹿児島県鹿児島市を本拠地としていた。なお公式HPでFC KAGOSHIMA（FC鹿児島）としていることからFC鹿児島という表記は間違いではない。
FC岐阜,FC岐阜（エフシーぎふ）は、日本の岐阜市を中心とする岐阜県全県をホームタウンとする、日本プロサッカーリーグ（Jリーグ）に加盟するプロサッカークラブである。
FC大阪,FC大阪（エフシーおおさか）は、大阪府を本拠地とするサッカークラブ。Jリーグ加盟を目指すクラブの1つである。
FC町田ゼルビア,FC町田ゼルビア（エフシーまちだゼルビア、FC Machida Zelvia）は、日本の東京都町田市をホームタウンとする、日本プロサッカーリーグ（Jリーグ）に加盟するサッカークラブである。
FC東京,FC東京（エフシーとうきょう　F.C. Tokyo）は、日本の東京都をホームタウンとする、日本プロサッカーリーグ（Jリーグ）に加盟するプロサッカークラブ。
FC琉球,FC琉球（エフシーりゅうきゅう、FC Ryukyu ） は日本の沖縄市を中心とする沖縄県全県をホームタウンとする、日本プロサッカーリーグ（Jリーグ）に加盟するサッカークラブ。
FECオフィス,FECオフィス（エフイーシーオフィス）は、2001年11月に設立された沖縄県の芸能事務所。
FEG,FEGは、日本の興行会社。者名はFighting & Entertainment Groupの略称。「K-1」を始め「DREAM」「Dynamite!! ～勇気のチカラ～」などの格闘技イベントを主催していた。
FICC,株式会社エフアイシーシー（英称：FICC inc.）は東京と京都にオフィスを置く、日本のデジタルマーケティングエージェンシー。
Freee,freee（フリー） は、freee株式会社（フリー）が開発している個人事業主、中小企業向けのクラウド型会計ソフトウェアである。
Front_Row_(芸能プロダクション),有限会社Front Row（有限会社フロントロー）は、日本の芸能プロダクション。
FUNGO,FUNGO（ファンゴ）は東京都港区に本拠地を置く、映像制作、音楽制作、タレント、歌手、音楽家のマネージメントをする芸能事務所。
G.P.R,GPR（ジーピーアール）は、東京都渋谷区円山町に本社を置く芸能事務所、音楽制作事務所。
G2_tokyo,G2 tokyoはニューヨークの広告代理店GREY groupの日本法人グレイ ワールドワイドの社内カンパニー。
GABA_(企業),"株式会社GABA（ガバ）は、東京都新宿区に本社を置く主に首都圏でマンツーマン英会話の語学学校を展開する企業。学校教育法で定める学校ではない。「大胆不敵な人生目標に挑む人を応援すること」、「国際舞台で活躍できる人材を育成すること」、「多様な文化の相互理解に貢献すること」という3つのミッションを掲げているのが特徴。2015年3月にスタッフ553人 インストラクター1,106人がいる。41ヶ所のラーニングスタジオ（LS）がある。"
GCAサヴィアン,GCAサヴィアン株式会社（ジーシーエーサヴィアン）は、日本と米国を中心に活動するM&Aアドバイザリー会社である。
GEOS,株式会社ジオス（英称：GEOS Corporation）は、外国語学校を経営していた企業。GEOSは、Global Education Opportunities and Servicesの略とされている。本社は東京都品川区大崎に所在。2010年4月20日、東京地方裁判所に破産手続き開始の申し立てをし、経営破綻した。
Getstage,getstage（ゲットステージ）は、株式会社g&hが運営するWebサービスの名称である。アーティスト(ミュージシャン、ダンサー、DJ)とステージ(プロモーター、主催者)をオンラインのみでマッチングする日本初のアーティストに特化したマッチングプラットフォーム。
GK設計,GK設計、株式会社ジイケイ設計（じいけいせっけい）は日本のデザイン会社。GKデザイングループ。「都市景観から、公共の場に必要な装置や道具に至るまで、総合的デザインを実践する創造集団」として、生活空間デザインおよびパブリックデザイン全般を主業務としている。
GLORY_(格闘技),GLORY（グローリー）は、キックボクシングの競技イベント。運営はグローリー・スポーツ・インターナショナル。
Gmarket,Gmarket（ジーマーケット）は、韓国のショッピングモールサイトであり、韓国市場ではトップシェアを誇る。運営は電子商取引会社 eBay Korea 社。もともと Gmarket が社名だったが、2009年米eBayが株の過半数を取得、子会社化した。
GMAジャパン,"GMAジャパン株式会社（英文社名；GMA JAPAN Co.,Ltd.）は、東京都港区に本社を置く日本の芸能プロダクション、音楽出版社、広告代理店、ゴルフ用品メーカー、飲食店運営会社。2014年11月に社名を変更した、旧社名は「GMAエンタープライズ株式会社」（GMA ENTERPRISE Inc.）。飲食事業はレストラン「GINZA KOSO」、「芝KOSO」の運営支援を行なう。"
GMBプロダクション,有限会社GMBプロダクションは日本の芸能事務所。
GMO_NIKKO,GMO NIKKO株式会社（じーえむおー　にっこう　旧社名　日広／NIKKO）は、東京都渋谷区に本社をおく、インタラクティブマーケティングを強みとする広告会社。
GMO_TECH,"　GMO TECH株式会社（ジーエムオーテック、英名：GMO TECH , Inc.）は、GMOインターネットグループの会社で、東京都渋谷区桜丘町に本社を置く。インターネットにおける集客及びマーケティング（スマートフォンアフィリエイトASP事業、PC・モバイル集客支援事業、スマートフォンアプリCMS ASP事業）を行う東証マザーズ上場企業である。証券コードは6026。"
GMOアドパートナーズ,"GMOアドパートナーズ株式会社（ジーエムオーアドパートナーズ、英文社名・GMO AD Partners, Inc.）は、主にインターネット広告の広告会社向け卸売業務＝メディアレップ事業を業務とするグループの持株会社。広告代理店に対するメール広告やバナー広告、JWordの販売を収益源としている。本店は東京都渋谷区桜丘町26番1号 セルリアンタワーに所在する。"
GOOYA,株式会社GOOYA（ごーや）は、東京都渋谷区に本社を置き、スマートフォンアプリ第三者検証・システム開発（Web/スマートデバイス/ソフトウェア）・人材アウトソーシング事業（Web/スマートデバイス/ソフトウェア開発）・メディア事業などを行う企業である。
Grick,Grick株式会社（英: Grick Inc.）は、東京都港区に本社を置く、日本の芸能プロダクション。
Gファクトリー,株式会社Gファクトリー（英文表記：G-Factory ）は、東京都港区芝に本社持つ、製造分野をメインとする人材派遣会社。
H.C.栃木日光アイスバックス,H.C.栃木日光アイスバックス（ほっけーくらぶ とちぎ にっこうアイスバックス）は、日本の栃木県日光市にホームを置く、アジアリーグアイスホッケーに加盟するプロアイスホッケークラブである。
H.R.M.,株式会社H.R.M.（ヒューマン・リソース・マネジメント）は、東京都千代田区に本社を置く人材派遣会社。2013年4月1日に株式会社日本ホテルレストラン経営研究所から社名変更した。配ぜん係、ホール、店舗マネージャー、ソムリエ、バーテンダーなどの接客・接遇スタッフの人材派遣・紹介を主としている。
Honey_Bee_Studio,Honey Bee Studio（ハニービースタジオ）は、日本の音楽事務所、音楽制作会社。
I.JTB,株式会社i.JTB（アイドットジェイティービー）は、東京都品川区東品川に本社を置くジェイティービーの完全子会社で旅行会社である。JTBグループのインターネット販売部門を主に管轄する。
IAMエージェンシー,IAMエージェンシー（アイアムエージェンシー、IAM Agency）は日本の芸能事務所。主に声優のマネジメントを行っている。
IBJ,株式会社IBJ（アイビージェー）は、日本の婚活・結婚支援サービスを提供する株式会社。東証1部に上場しており、証券コードは6071である。
IBLJ,株式会社IBLJは、プロ野球独立リーグの四国アイランドリーグplusを運営する企業である。IBLJは、Independent Baseball League of Japanの略。この言葉を日本語に直すと「日本独立野球リーグ」となるが、江本孟紀らが発足を企図していた日本独立リーグとは関係がない。リーグ発足の2005年までは、すべてのチーム、首脳陣、選手がIBLJの下にあり、IBLJが選手の配分等を決めていたが、2006年シーズンからは各チームを独立した法人（社名は○○（チーム名）球団株式会社。例：香川オリーブガイナーズ球団株式会社）とし、独立採算制を採るようになった。
IDeepソリューションズ,iDeepソリューションズ株式会社は東京都港区に本社を置く、法人向けのソリューションサービスを提供する企業。シャープの100%子会社。100%子会社として設立されながらシャープの名を冠せず、また従業員に外国人を多く登用するなど、シャープグループの中では異色の存在である。
ILCA,"株式会社イルカ（ILCA,Inc.）は、2010年10月1日、岩崎拓矢により設立された日本の3DCG制作会社。東京都新宿区新宿に本社を置く。"
ILIO,ILIO（イリオ）は、東京・豊洲にあるペットショップ。都内最大級・天然芝のドッグランがあるららぽーと豊洲店の外に、港北東急店がある。
